acc,auc,duration,fold,framework,id,info,logloss,mode,models,params,result,seed,tag,task,utc,version,type,score,imp_result,imp_score,norm_score
0.910568,,25920.6,8,tunedrandomforest,openml.org/t/189355,,0.990791,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",0.990791,3.40635e+09,stable,dionis,2019-04-22T06:02:14,0.19.2,multiclass,-0.990791,0.990791,-0.990791,1
0.910257,,25930.4,6,tunedrandomforest,openml.org/t/189355,,0.984188,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",0.984188,3.40635e+09,stable,dionis,2019-04-22T06:02:12,0.19.2,multiclass,-0.984188,0.984188,-0.984188,1
0.909919,,25972.2,9,tunedrandomforest,openml.org/t/189355,,1.0166,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",1.0166,3.40635e+09,stable,dionis,2019-04-22T06:03:11,0.19.2,multiclass,-1.0166,1.0166,-1.0166,1
0.908647,,25975.3,3,tunedrandomforest,openml.org/t/189355,,1.03185,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",1.03185,3.40635e+09,stable,dionis,2019-04-22T06:02:46,0.19.2,multiclass,-1.03185,1.03185,-1.03185,1
0.910522,,25971.5,4,tunedrandomforest,openml.org/t/189355,,1.02479,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",1.02479,3.40635e+09,stable,dionis,2019-04-22T06:02:48,0.19.2,multiclass,-1.02479,1.02479,-1.02479,1
0.911723,,25982,0,tunedrandomforest,openml.org/t/189355,,0.98246,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",0.98246,3.40635e+09,stable,dionis,2019-04-22T06:02:35,0.19.2,multiclass,-0.98246,0.98246,-0.98246,1
0.909296,,25968.2,7,tunedrandomforest,openml.org/t/189355,,1.03325,aws.docker,50,"{'n_estimators': 50, '_n_jobs': 1}",1.03325,3.40635e+09,stable,dionis,2019-04-22T06:02:58,0.19.2,multiclass,-1.03325,1.03325,-1.03325,1
0.679687,0.747412,28837.2,5,autosklearn,openml.org/t/189356,,,aws.docker,7,{'_n_jobs': 4},0.747412,1.07238e+09,stable,albert,2019-04-18T21:15:17,0.5.1,binary,0.747412,0.747412,0.747412,1.04614
0.685683,0.755012,28855.2,8,autosklearn,openml.org/t/189356,,,aws.docker,4,{'_n_jobs': 4},0.755012,1.07238e+09,stable,albert,2019-04-18T21:15:38,0.5.1,binary,0.755012,0.755012,0.755012,1.06833
0.681121,0.748616,29143.7,3,autosklearn,openml.org/t/189356,,,aws.docker,11,{'_n_jobs': 4},0.748616,1.07238e+09,stable,albert,2019-04-18T21:20:56,0.5.1,binary,0.748616,0.748616,0.748616,1.04404
,,29251.9,2,autosklearn,openml.org/t/189356,Error: None,,aws.docker,,"{'_attempt': 2, '_n_jobs': 4}",,5.33633e+08,stable,albert,2019-04-26T05:42:23,0.5.1,binary,,0.739577,0.739577,1.00054
,,29256.4,1,autosklearn,openml.org/t/189356,Error: None,,aws.docker,,"{'_attempt': 2, '_n_jobs': 4}",,5.33633e+08,stable,albert,2019-04-26T05:42:39,0.5.1,binary,,0.737513,0.737513,0.998587
,,29243.3,4,autosklearn,openml.org/t/189356,Error: None,,aws.docker,,"{'_attempt': 2, '_n_jobs': 4}",,5.33633e+08,stable,albert,2019-04-26T05:42:21,0.5.1,binary,,0.740135,0.740135,0.999592
,,29248.9,6,autosklearn,openml.org/t/189356,Error: None,,aws.docker,,"{'_attempt': 2, '_n_jobs': 4}",,5.33633e+08,stable,albert,2019-04-26T05:42:38,0.5.1,binary,,0.737124,0.737124,0.997707
,,29244.1,7,autosklearn,openml.org/t/189356,Error: None,,aws.docker,,"{'_attempt': 2, '_n_jobs': 4}",,5.33633e+08,stable,albert,2019-04-26T05:42:52,0.5.1,binary,,0.743411,0.743411,1.0005
0.674772,0.739485,29050.4,9,autosklearn,openml.org/t/189356,,,aws.docker,5,"{'_attempt': 2, '_n_jobs': 4}",0.739485,5.33633e+08,stable,albert,2019-04-26T05:47:25,0.5.1,binary,0.739485,0.739485,0.739485,1.02001
0.66901,0.72902,29171.4,0,autosklearn,openml.org/t/189356,,,aws.docker,6,"{'_attempt': 2, '_n_jobs': 4}",0.72902,5.33633e+08,stable,albert,2019-04-26T05:49:54,0.5.1,binary,0.72902,0.72902,0.72902,0.968139
0.668193,0.72073,28830.5,7,autosklearn,openml.org/t/189354,,,aws.docker,8,{'_n_jobs': 4},0.72073,7.88461e+08,stable,airlines,2019-04-18T21:09:53,0.5.1,binary,0.72073,0.72073,0.72073,1.37755
0.670758,0.728792,28861,0,autosklearn,openml.org/t/189354,,,aws.docker,13,{'_n_jobs': 4},0.728792,7.88461e+08,stable,airlines,2019-04-18T21:10:08,0.5.1,binary,0.728792,0.728792,0.728792,1.43594
0.668922,0.723234,28887.5,2,autosklearn,openml.org/t/189354,,,aws.docker,9,{'_n_jobs': 4},0.723234,7.88461e+08,stable,airlines,2019-04-18T21:10:33,0.5.1,binary,0.723234,0.723234,0.723234,1.36946
0.675275,0.728368,28828.2,9,autosklearn,openml.org/t/189354,,,aws.docker,8,{'_n_jobs': 4},0.728368,7.88461e+08,stable,airlines,2019-04-18T21:10:39,0.5.1,binary,0.728368,0.728368,0.728368,1.39904
0.668861,0.725435,28829.2,3,autosklearn,openml.org/t/189354,,,aws.docker,12,{'_n_jobs': 4},0.725435,7.88461e+08,stable,airlines,2019-04-18T21:09:50,0.5.1,binary,0.725435,0.725435,0.725435,1.38474
0.670214,0.725279,28841.4,6,autosklearn,openml.org/t/189354,,,aws.docker,9,{'_n_jobs': 4},0.725279,7.88461e+08,stable,airlines,2019-04-18T21:10:37,0.5.1,binary,0.725279,0.725279,0.725279,1.37275
0.666821,0.72328,28815.1,4,autosklearn,openml.org/t/189354,,,aws.docker,13,{'_n_jobs': 4},0.72328,7.88461e+08,stable,airlines,2019-04-18T21:10:27,0.5.1,binary,0.72328,0.72328,0.72328,1.40503
0.666543,0.720539,28869,5,autosklearn,openml.org/t/189354,,,aws.docker,14,{'_n_jobs': 4},0.720539,7.88461e+08,stable,airlines,2019-04-18T21:10:53,0.5.1,binary,0.720539,0.720539,0.720539,1.38353
0.668582,0.723525,28832.9,8,autosklearn,openml.org/t/189354,,,aws.docker,11,{'_n_jobs': 4},0.723525,7.88461e+08,stable,airlines,2019-04-18T21:10:47,0.5.1,binary,0.723525,0.723525,0.723525,1.39719
0.671017,0.726875,28953.6,1,autosklearn,openml.org/t/189354,,,aws.docker,14,"{'_attempt': 2, '_n_jobs': 4}",0.726875,1.04965e+09,stable,airlines,2019-04-26T05:33:48,0.5.1,binary,0.726875,0.726875,0.726875,1.40462
0.964441,,29018.2,2,autosklearn,openml.org/t/7593,,0.0992331,aws.docker,3,{'_n_jobs': 4},0.0992331,1.07238e+09,stable,covertype,2019-04-18T21:14:10,0.5.1,multiclass,-0.0992331,0.0992331,-0.0992331,1.0595
0.958899,,29051.3,9,autosklearn,openml.org/t/7593,,0.103974,aws.docker,2,{'_n_jobs': 4},0.103974,1.07238e+09,stable,covertype,2019-04-18T21:14:36,0.5.1,multiclass,-0.103974,0.103974,-0.103974,1.05508
0.971326,,29060.6,3,autosklearn,openml.org/t/7593,,0.0815467,aws.docker,3,{'_n_jobs': 4},0.0815467,1.07238e+09,stable,covertype,2019-04-18T21:14:33,0.5.1,multiclass,-0.0815467,0.0815467,-0.0815467,1.07504
0.969984,,29131.5,1,autosklearn,openml.org/t/7593,,0.113201,aws.docker,5,{'_n_jobs': 4},0.113201,1.07238e+09,stable,covertype,2019-04-18T21:15:23,0.5.1,multiclass,-0.113201,0.113201,-0.113201,1.04669
0.964992,,29168,4,autosklearn,openml.org/t/7593,,0.119775,aws.docker,2,{'_n_jobs': 4},0.119775,1.07238e+09,stable,covertype,2019-04-18T21:16:12,0.5.1,multiclass,-0.119775,0.119775,-0.119775,1.03943
0.967247,,29261.5,0,autosklearn,openml.org/t/7593,,0.113476,aws.docker,2,{'_n_jobs': 4},0.113476,1.07238e+09,stable,covertype,2019-04-18T21:17:07,0.5.1,multiclass,-0.113476,0.113476,-0.113476,1.04683
0.968658,,29294.2,7,autosklearn,openml.org/t/7593,,0.113486,aws.docker,2,{'_n_jobs': 4},0.113486,1.07238e+09,stable,covertype,2019-04-18T21:18:15,0.5.1,multiclass,-0.113486,0.113486,-0.113486,1.04549
0.969691,,29293.1,6,autosklearn,openml.org/t/7593,,0.0919487,aws.docker,3,{'_n_jobs': 4},0.0919487,1.07238e+09,stable,covertype,2019-04-18T21:18:31,0.5.1,multiclass,-0.0919487,0.0919487,-0.0919487,1.06653
0.965388,,29325,8,autosklearn,openml.org/t/7593,,0.119525,aws.docker,2,{'_n_jobs': 4},0.119525,1.07238e+09,stable,covertype,2019-04-18T21:18:56,0.5.1,multiclass,-0.119525,0.119525,-0.119525,1.03973
0.966954,,29320.6,5,autosklearn,openml.org/t/7593,,0.0852899,aws.docker,3,{'_n_jobs': 4},0.0852899,1.07238e+09,stable,covertype,2019-04-18T21:19:45,0.5.1,multiclass,-0.0852899,0.0852899,-0.0852899,1.07365
0.530935,,28786.7,2,autosklearn,openml.org/t/189355,,2.09644,aws.docker,1,{'_n_jobs': 4},2.09644,7.88461e+08,stable,dionis,2019-04-18T21:11:16,0.5.1,multiclass,-2.09644,2.09644,-2.09644,0.781558
0.737932,,28787.9,0,autosklearn,openml.org/t/189355,,2.37959,aws.docker,1,{'_n_jobs': 4},2.37959,7.88461e+08,stable,dionis,2019-04-18T21:11:07,0.5.1,multiclass,-2.37959,2.37959,-2.37959,0.713402
0.726591,,28791.9,3,autosklearn,openml.org/t/189355,,2.78803,aws.docker,1,{'_n_jobs': 4},2.78803,7.88461e+08,stable,dionis,2019-04-18T21:11:25,0.5.1,multiclass,-2.78803,2.78803,-2.78803,0.636067
0.692136,,28787.3,1,autosklearn,openml.org/t/189355,,2.64809,aws.docker,1,{'_n_jobs': 4},2.64809,7.88461e+08,stable,dionis,2019-04-18T21:11:17,0.5.1,multiclass,-2.64809,2.64809,-2.64809,0.664607
0.0411831,,28786.9,4,autosklearn,openml.org/t/189355,,4.69984,aws.docker,1,{'_n_jobs': 4},4.69984,7.88461e+08,stable,dionis,2019-04-18T21:11:26,0.5.1,multiclass,-4.69984,4.69984,-4.69984,0.239528
0.0419039,,28787.6,5,autosklearn,openml.org/t/189355,,4.69054,aws.docker,1,{'_n_jobs': 4},4.69054,7.88461e+08,stable,dionis,2019-04-18T21:11:40,0.5.1,multiclass,-4.69054,4.69054,-4.69054,0.241579
0.0212643,,28787.7,7,autosklearn,openml.org/t/189355,,5.08893,aws.docker,1,{'_n_jobs': 4},5.08893,7.88461e+08,stable,dionis,2019-04-18T21:11:53,0.5.1,multiclass,-5.08893,5.08893,-5.08893,0.159303
0.04796,,28788.5,9,autosklearn,openml.org/t/189355,,5.86398,aws.docker,1,{'_n_jobs': 4},5.86398,7.88461e+08,stable,dionis,2019-04-18T21:11:41,0.5.1,multiclass,-5.86398,5.86398,-5.86398,-0.00136755
0.00458936,,28787.3,8,autosklearn,openml.org/t/189355,,5.87212,aws.docker,1,{'_n_jobs': 4},5.87212,7.88461e+08,stable,dionis,2019-04-18T21:11:50,0.5.1,multiclass,-5.87212,5.87212,-5.87212,-0.00303088
0.0221053,,28788.5,6,autosklearn,openml.org/t/189355,,5.07184,aws.docker,1,{'_n_jobs': 4},5.07184,7.88461e+08,stable,dionis,2019-04-18T21:11:26,0.5.1,multiclass,-5.07184,5.07184,-5.07184,0.161208
0.600345,0.731722,26079.8,2,h2oautoml,openml.org/t/189354,,,aws.docker,82,,0.731722,2.72057e+09,stable,airlines,2019-04-18T03:33:54,3.24.0.1,binary,0.731722,0.731722,0.731722,1.42153
0.628117,0.733466,26160.2,0,h2oautoml,openml.org/t/189354,,,aws.docker,76,,0.733466,2.72057e+09,stable,airlines,2019-04-18T03:34:43,3.24.0.1,binary,0.733466,0.733466,0.733466,1.46527
0.595702,0.728769,26120.1,5,h2oautoml,openml.org/t/189354,,,aws.docker,87,,0.728769,2.72057e+09,stable,airlines,2019-04-18T03:34:59,3.24.0.1,binary,0.728769,0.728769,0.728769,1.43516
0.617246,0.73279,26235,3,h2oautoml,openml.org/t/189354,,,aws.docker,93,,0.73279,2.72057e+09,stable,airlines,2019-04-18T03:36:26,3.24.0.1,binary,0.73279,0.73279,0.73279,1.42991
0.60208,0.730912,26306,7,h2oautoml,openml.org/t/189354,,,aws.docker,79,,0.730912,2.72057e+09,stable,airlines,2019-04-18T03:38:13,3.24.0.1,binary,0.730912,0.730912,0.730912,1.44109
0.61884,0.730001,26362.5,4,h2oautoml,openml.org/t/189354,,,aws.docker,91,,0.730001,2.72057e+09,stable,airlines,2019-04-18T03:39:03,3.24.0.1,binary,0.730001,0.730001,0.730001,1.44732
0.608558,0.733404,26458.9,1,h2oautoml,openml.org/t/189354,,,aws.docker,78,,0.733404,2.72057e+09,stable,airlines,2019-04-18T03:40:24,3.24.0.1,binary,0.733404,0.733404,0.733404,1.44504
0.60996,0.734383,26461.2,9,h2oautoml,openml.org/t/189354,,,aws.docker,78,,0.734383,2.72057e+09,stable,airlines,2019-04-18T03:40:38,3.24.0.1,binary,0.734383,0.734383,0.734383,1.43589
0.619378,0.731071,26519.6,8,h2oautoml,openml.org/t/189354,,,aws.docker,75,,0.731071,2.72057e+09,stable,airlines,2019-04-18T03:41:31,3.24.0.1,binary,0.731071,0.731071,0.731071,1.44436
0.615892,0.729655,26559.4,6,h2oautoml,openml.org/t/189354,,,aws.docker,67,,0.729655,2.72057e+09,stable,airlines,2019-04-18T03:42:06,3.24.0.1,binary,0.729655,0.729655,0.729655,1.39941
0.666118,0.764131,28906.3,8,h2oautoml,openml.org/t/189356,,,aws.docker,12,{'_nthreads': 4},0.764131,4.16497e+09,stable,albert,2019-04-18T21:11:18,3.24.0.1,binary,0.764131,0.764131,0.764131,1.10653
0.670868,0.770063,28907.1,7,h2oautoml,openml.org/t/189356,,,aws.docker,12,{'_nthreads': 4},0.770063,4.16497e+09,stable,albert,2019-04-18T21:11:22,3.24.0.1,binary,0.770063,0.770063,0.770063,1.11005
0.671856,0.768702,32039.9,4,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.768702,4.16497e+09,stable,albert,2019-04-18T22:09:06,3.24.0.1,binary,0.768702,0.768702,0.768702,1.11851
0.667012,0.763298,32038.9,9,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.763298,4.16497e+09,stable,albert,2019-04-18T22:09:12,3.24.0.1,binary,0.763298,0.763298,0.763298,1.12144
0.668963,0.765316,32115.3,0,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.765316,4.16497e+09,stable,albert,2019-04-18T22:10:08,3.24.0.1,binary,0.765316,0.765316,0.765316,1.12157
0.667364,0.763396,32032.5,3,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.763396,4.16497e+09,stable,albert,2019-04-18T22:09:18,3.24.0.1,binary,0.763396,0.763396,0.763396,1.10611
0.666612,0.763271,32063.2,6,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.763271,4.16497e+09,stable,albert,2019-04-18T22:10:04,3.24.0.1,binary,0.763271,0.763271,0.763271,1.10772
0.66633,0.767405,32092.3,2,h2oautoml,openml.org/t/189356,,,aws.docker,13,{'_nthreads': 4},0.767405,4.16497e+09,stable,albert,2019-04-18T22:09:57,3.24.0.1,binary,0.767405,0.767405,0.767405,1.11676
0.669881,0.765101,32154.9,1,h2oautoml,openml.org/t/189356,,,aws.docker,13,"{'_attempt': 2, '_nthreads': 4}",0.765101,3.90151e+07,stable,albert,2019-04-26T06:47:03,3.24.0.1,binary,0.765101,0.765101,0.765101,1.11458
,,24487.1,5,h2oautoml,openml.org/t/189356,Error: Local server has died unexpectedly. RIP.,,aws.docker,,"{'_attempt': 2, '_nthreads': 4}",,1.63121e+09,stable,albert,2019-04-27T01:39:23,3.24.0.1,binary,,0.736168,0.736168,0.998596
0.946439,,29697.5,0,h2oautoml,openml.org/t/7593,,0.156644,aws.docker,4,,0.156644,2.72057e+09,stable,covertype,2019-04-18T16:02:58,3.24.0.1,multiclass,-0.156644,0.156644,-0.156644,1.00544
0.930261,,28807.5,1,h2oautoml,openml.org/t/7593,,0.207604,aws.docker,1,,0.207604,2.72057e+09,stable,covertype,2019-04-18T16:40:40,3.24.0.1,multiclass,-0.207604,0.207604,-0.207604,0.956205
0.948004,,29746.5,2,h2oautoml,openml.org/t/7593,,0.161433,aws.docker,4,,0.161433,2.72057e+09,stable,covertype,2019-04-18T17:49:14,3.24.0.1,multiclass,-0.161433,0.161433,-0.161433,0.999908
0.947677,,29640.5,4,h2oautoml,openml.org/t/7593,,0.153739,aws.docker,4,,0.153739,2.72057e+09,stable,covertype,2019-04-18T18:27:37,3.24.0.1,multiclass,-0.153739,0.153739,-0.153739,1.0069
0.946128,,29711,3,h2oautoml,openml.org/t/7593,,0.155285,aws.docker,4,,0.155285,2.72057e+09,stable,covertype,2019-04-18T18:28:36,3.24.0.1,multiclass,-0.155285,0.155285,-0.155285,1.00449
0.946094,,29683.5,5,h2oautoml,openml.org/t/7593,,0.158482,aws.docker,4,,0.158482,2.72057e+09,stable,covertype,2019-04-18T18:29:22,3.24.0.1,multiclass,-0.158482,0.158482,-0.158482,1.00348
0.94754,,29707.2,6,h2oautoml,openml.org/t/7593,,0.156223,aws.docker,4,,0.156223,2.72057e+09,stable,covertype,2019-04-18T19:09:58,3.24.0.1,multiclass,-0.156223,0.156223,-0.156223,1.00495
0.94704,,29689.3,7,h2oautoml,openml.org/t/7593,,0.153498,aws.docker,4,,0.153498,2.72057e+09,stable,covertype,2019-04-18T20:08:13,3.24.0.1,multiclass,-0.153498,0.153498,-0.153498,1.00717
0.947264,,29758.1,8,h2oautoml,openml.org/t/7593,,0.164975,aws.docker,4,,0.164975,2.72057e+09,stable,covertype,2019-04-18T20:14:40,3.24.0.1,multiclass,-0.164975,0.164975,-0.164975,0.996199
0.948383,,29750.7,9,h2oautoml,openml.org/t/7593,,0.158295,aws.docker,4,,0.158295,2.72057e+09,stable,covertype,2019-04-18T20:17:32,3.24.0.1,multiclass,-0.158295,0.158295,-0.158295,1.00303
0.702588,,29719.7,2,h2oautoml,openml.org/t/189355,,3.08992,aws.docker,1,,3.08992,2.72057e+09,stable,dionis,2019-04-19T02:12:27,3.24.0.1,multiclass,-3.08992,3.08992,-3.08992,0.575103
0.731132,,29499.6,3,h2oautoml,openml.org/t/189355,,2.89984,aws.docker,1,,2.89984,2.72057e+09,stable,dionis,2019-04-19T02:46:19,3.24.0.1,multiclass,-2.89984,2.89984,-2.89984,0.612897
0.703614,,29118.7,8,h2oautoml,openml.org/t/189355,,3.08085,aws.docker,1,,3.08085,2.72057e+09,stable,dionis,2019-04-19T04:27:52,3.24.0.1,multiclass,-3.08085,3.08085,-3.08085,0.570528
,,29026.1,5,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81328e+07,stable,dionis,2019-04-26T05:48:16,3.24.0.1,multiclass,,1.11409,-1.11409,0.981985
,,29042.8,1,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81327e+07,stable,dionis,2019-04-26T05:48:48,3.24.0.1,multiclass,,1.10312,-1.10312,0.984555
,,29048.7,9,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81328e+07,stable,dionis,2019-04-26T05:49:04,3.24.0.1,multiclass,,1.04365,-1.04365,0.994412
,,29075.6,6,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81328e+07,stable,dionis,2019-04-26T05:50:09,3.24.0.1,multiclass,,1.07384,-1.07384,0.981603
,,29187.5,7,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81328e+07,stable,dionis,2019-04-26T05:51:06,3.24.0.1,multiclass,,1.10881,-1.10881,0.984337
,,29423.3,0,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81327e+07,stable,dionis,2019-04-26T05:54:38,3.24.0.1,multiclass,,1.04314,-1.04314,0.987553
,,30076.9,4,h2oautoml,openml.org/t/189355,Error: H2O could not produce any model in the requested time.,,aws.docker,,{'_attempt': 2},,5.81328e+07,stable,dionis,2019-04-26T06:05:39,3.24.0.1,multiclass,,1.06052,-1.06052,0.992606
0.671759,0.725485,28994.3,1,tpot,openml.org/t/189354,,,aws.docker,955,,0.725485,2.41717e+08,stable,airlines,2019-04-18T04:20:41,0.9.6,binary,0.725485,0.725485,0.725485,1.39601
0.669831,0.722502,29192,0,tpot,openml.org/t/189354,,,aws.docker,532,,0.722502,2.41717e+08,stable,airlines,2019-04-18T04:23:58,0.9.6,binary,0.722502,0.722502,0.722502,1.39646
0.667952,0.720553,29206.3,5,tpot,openml.org/t/189354,,,aws.docker,877,,0.720553,2.41717e+08,stable,airlines,2019-04-18T04:24:59,0.9.6,binary,0.720553,0.720553,0.720553,1.38362
0.670863,0.724361,29311.2,3,tpot,openml.org/t/189354,,,aws.docker,860,,0.724361,2.41717e+08,stable,airlines,2019-04-18T04:26:00,0.9.6,binary,0.724361,0.724361,0.724361,1.37814
0.669862,0.722605,29243.8,8,tpot,openml.org/t/189354,,,aws.docker,903,,0.722605,2.41717e+08,stable,airlines,2019-04-18T04:25:49,0.9.6,binary,0.722605,0.722605,0.722605,1.39144
0.667841,0.721932,29388.8,4,tpot,openml.org/t/189354,,,aws.docker,922,,0.721932,2.41717e+08,stable,airlines,2019-04-18T04:27:44,0.9.6,binary,0.721932,0.721932,0.721932,1.39655
0.670053,0.722798,29451.9,2,tpot,openml.org/t/189354,,,aws.docker,944,,0.722798,2.41717e+08,stable,airlines,2019-04-18T04:28:59,0.9.6,binary,0.722798,0.722798,0.722798,1.36678
0.673106,0.726972,33420.5,9,tpot,openml.org/t/189354,,,aws.docker,206,,0.726972,2.41717e+08,stable,airlines,2019-04-18T05:34:54,0.9.6,binary,0.726972,0.726972,0.726972,1.39049
0.669435,0.721479,37521.2,7,tpot,openml.org/t/189354,,,aws.docker,282,,0.721479,2.41717e+08,stable,airlines,2019-04-18T06:43:26,0.9.6,binary,0.721479,0.721479,0.721479,1.38222
0.669936,0.723066,39389.6,6,tpot,openml.org/t/189354,,,aws.docker,332,,0.723066,2.41717e+08,stable,airlines,2019-04-18T07:14:32,0.9.6,binary,0.723066,0.723066,0.723066,1.35926
0.674278,0.738711,30210.6,4,tpot,openml.org/t/189356,,,aws.docker,193,,0.738711,2.41717e+08,stable,albert,2019-04-18T13:01:55,0.9.6,binary,0.738711,0.738711,0.738711,0.993664
0.671056,0.730941,30217,6,tpot,openml.org/t/189356,,,aws.docker,127,,0.730941,2.41717e+08,stable,albert,2019-04-18T13:04:19,0.9.6,binary,0.730941,0.730941,0.730941,0.971692
0.669363,0.732333,31268.7,3,tpot,openml.org/t/189356,,,aws.docker,127,,0.732333,2.41717e+08,stable,albert,2019-04-18T13:18:49,0.9.6,binary,0.732333,0.732333,0.732333,0.97566
0.676747,0.742429,29065.8,8,tpot,openml.org/t/189356,,,aws.docker,411,,0.742429,2.41717e+08,stable,albert,2019-04-18T14:59:44,0.9.6,binary,0.742429,0.742429,0.742429,1.01561
0.673878,0.738379,34987,7,tpot,openml.org/t/189356,,,aws.docker,156,,0.738379,2.41717e+08,stable,albert,2019-04-18T15:29:49,0.9.6,binary,0.738379,0.738379,0.738379,0.979814
0.672256,0.73684,29439.7,9,tpot,openml.org/t/189356,,,aws.docker,222,,0.73684,2.41717e+08,stable,albert,2019-04-18T15:37:04,0.9.6,binary,0.73684,0.73684,0.73684,1.00875
0.679734,0.745747,30540.4,1,tpot,openml.org/t/189356,,,aws.docker,226,{'_attempt': 2},0.745747,1.23064e+09,stable,albert,2019-04-26T06:07:50,0.9.6,binary,0.745747,0.745747,0.745747,1.03321
,,4248,0,tpot,openml.org/t/189356,Exception: Aborting instance i-096296674aa858c7a for job aws_large-8c8h_Albert_0_TPOT.,,aws,,{'_attempt': 2},,1.23064e+09,stable,albert,2019-04-25T22:39:04,0.9.6,binary,,0.736557,0.736557,1
,,21043,2,tpot,openml.org/t/189356,Exception: Aborting instance i-0341f63778391ca02 for job aws_large-8c8h_Albert_2_TPOT.,,aws,,{'_attempt': 2},,1.23064e+09,stable,albert,2019-04-26T03:19:10,0.9.6,binary,,0.739577,0.739577,1.00054
,,21961.2,5,tpot,openml.org/t/189356,Exception: Aborting instance i-0f641682b21727e1e for job aws_large-8c8h_Albert_5_TPOT.,,aws,,{'_attempt': 2},,1.23064e+09,stable,albert,2019-04-26T03:34:33,0.9.6,binary,,0.736168,0.736168,0.998596
0.971533,,30869.4,1,tpot,openml.org/t/7593,,0.103426,aws.docker,144,,0.103426,2.41717e+08,stable,covertype,2019-04-18T19:40:29,0.9.6,multiclass,-0.103426,0.103426,-0.103426,1.05606
0.960397,,31875.1,0,tpot,openml.org/t/7593,,0.120413,aws.docker,112,,0.120413,2.41717e+08,stable,covertype,2019-04-18T19:41:53,0.9.6,multiclass,-0.120413,0.120413,-0.120413,1.04018
0.966214,,29985.6,4,tpot,openml.org/t/7593,,0.102942,aws.docker,211,,0.102942,2.41717e+08,stable,covertype,2019-04-18T21:28:52,0.9.6,multiclass,-0.102942,0.102942,-0.102942,1.05555
0.967006,,36779.6,2,tpot,openml.org/t/7593,,0.109014,aws.docker,259,,0.109014,2.41717e+08,stable,covertype,2019-04-18T21:54:21,0.9.6,multiclass,-0.109014,0.109014,-0.109014,1.05013
0.960706,,32844.2,5,tpot,openml.org/t/7593,,0.124827,aws.docker,244,,0.124827,2.41717e+08,stable,covertype,2019-04-18T22:18:03,0.9.6,multiclass,-0.124827,0.124827,-0.124827,1.03574
0.96778,,32751,6,tpot,openml.org/t/7593,,0.103789,aws.docker,127,,0.103789,2.41717e+08,stable,covertype,2019-04-18T22:32:03,0.9.6,multiclass,-0.103789,0.103789,-0.103789,1.05518
0.972737,,36391.6,3,tpot,openml.org/t/7593,,0.0942657,aws.docker,241,,0.0942657,2.41717e+08,stable,covertype,2019-04-18T23:01:18,0.9.6,multiclass,-0.0942657,0.0942657,-0.0942657,1.06287
0.972496,,29950.7,7,tpot,openml.org/t/7593,,0.0957953,aws.docker,295,,0.0957953,2.41717e+08,stable,covertype,2019-04-18T23:25:25,0.9.6,multiclass,-0.0957953,0.0957953,-0.0957953,1.06243
0.970775,,29095.2,8,tpot,openml.org/t/7593,,0.0940264,aws.docker,528,,0.0940264,2.41717e+08,stable,covertype,2019-04-18T23:41:28,0.9.6,multiclass,-0.0940264,0.0940264,-0.0940264,1.06415
0.967264,,29120.3,9,tpot,openml.org/t/7593,,0.123417,aws.docker,190,,0.123417,2.41717e+08,stable,covertype,2019-04-18T23:49:55,0.9.6,multiclass,-0.123417,0.123417,-0.123417,1.03645
0.422499,,36818.7,6,tpot,openml.org/t/189355,,3.90926,aws.docker,16,,3.90926,2.41717e+08,stable,dionis,2019-04-19T09:22:11,0.9.6,multiclass,-3.90926,3.90926,-3.90926,0.399771
,,57600.2,1,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T15:59:21,0.9.6,multiclass,,1.10312,-1.10312,0.984555
,,57600.6,4,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T15:59:34,0.9.6,multiclass,,1.06052,-1.06052,0.992606
